user_id,brand,plan,age,country,num_contacts,num_transactions
user_3369,Android,STANDARD,42,ES,1,0
user_6615,Android,STANDARD,39,PL,56,0
user_12577,Apple,STANDARD,34,GB,20,0
user_13050,Apple,METAL,25,FR,2,0
user_13266,Apple,STANDARD,30,DE,0,0
user_3412,Apple,STANDARD,27,PL,0,0
user_3961,Apple,STANDARD,28,GB,0,0
user_4889,Apple,STANDARD,21,GB,3,0
user_5520,Android,STANDARD,35,GB,2,0
user_3140,Apple,STANDARD,38,GB,9,0
user_4671,Android,STANDARD,37,PL,2,0
user_2520,Android,STANDARD,44,PL,0,0
user_15905,Apple,STANDARD,46,PL,10,0
user_1394,Apple,STANDARD,20,FR,0,0
user_3028,Android,STANDARD,24,GB,10,0
user_1465,Android,STANDARD,27,FR,0,0
user_1013,Android,STANDARD,45,FR,0,0
user_16396,Apple,STANDARD,28,GB,0,0
user_9950,Apple,STANDARD,38,GB,0,0
user_3166,Android,STANDARD,27,FR,2,0
user_11032,Android,STANDARD,47,RO,102,0
user_12130,Apple,STANDARD,36,GB,41,0
user_10235,Apple,STANDARD,43,FR,0,0
user_8910,Apple,STANDARD,21,GB,9,0
user_12685,Android,STANDARD,30,LV,15,0
user_1022,Apple,STANDARD,34,GB,0,0
user_16021,Android,STANDARD,53,CZ,5,0
user_15926,Apple,STANDARD,19,GB,3,0
user_10314,Android,STANDARD,30,CZ,13,0
user_11221,Android,STANDARD,30,PL,0,0
user_5895,Apple,STANDARD,22,GB,0,0
user_17858,Android,STANDARD,26,LT,46,0
user_17577,Android,STANDARD,40,PT,0,0
user_10042,Apple,PREMIUM,34,NL,0,0
user_1401,Android,STANDARD,35,GR,10,0
user_6577,Apple,STANDARD,33,GB,0,0
user_9948,Apple,STANDARD,35,PL,0,0
user_2911,Android,STANDARD,29,GB,0,0
user_4125,Apple,STANDARD,54,GB,2,0
user_2877,Apple,STANDARD,27,GB,0,0
user_6591,Apple,STANDARD,30,FI,0,0
user_17157,Android,STANDARD,33,SK,0,0
user_19155,Android,STANDARD,30,ES,9,0
user_17015,Android,STANDARD,54,MT,74,0
user_15937,Android,STANDARD,49,CH,28,0
user_9488,Apple,STANDARD,33,NO,0,0
user_2510,Apple,STANDARD,40,GB,2,0
user_11128,Android,STANDARD,43,PL,2,0
user_10186,Apple,STANDARD,42,GB,0,0
user_10673,Apple,STANDARD,22,MT,141,0
user_15663,Android,STANDARD,36,PL,0,0
user_10129,Apple,STANDARD,44,GB,0,0
user_13745,Apple,STANDARD,40,GB,0,0
user_8739,Android,STANDARD,32,GR,7,0
user_17318,Android,STANDARD,56,FR,0,0
user_12861,Apple,STANDARD,20,PL,3,0
user_13903,Android,STANDARD,61,IE,20,0
user_11638,Apple,STANDARD,65,GB,0,0
user_6229,Android,STANDARD,26,FR,0,0
user_7485,Android,STANDARD,35,PL,0,0
user_671,Android,STANDARD,32,GB,0,0
user_7412,Android,STANDARD,29,PL,23,0
user_15478,Apple,STANDARD,41,IT,26,0
user_4467,Apple,STANDARD,39,GB,31,0
user_18599,Apple,STANDARD,32,PL,0,0
user_8882,Apple,STANDARD,31,RO,0,0
user_15712,Apple,STANDARD,29,GB,5,0
user_262,Android,STANDARD,32,GB,1,0
user_14064,Android,STANDARD,32,GB,0,0
user_3470,Android,STANDARD,31,SE,0,0
user_201,Android,STANDARD,33,GI,0,0
user_13301,Android,STANDARD,34,ES,2,0
user_13419,Apple,STANDARD,21,FR,0,0
user_16607,Android,STANDARD,51,PT,0,0
user_3105,Apple,STANDARD,36,GB,0,0
user_376,Android,STANDARD,27,FR,14,0
user_10098,Apple,STANDARD,42,GG,0,0
user_394,Apple,STANDARD,61,CH,8,0
user_15141,Android,STANDARD,30,PL,0,0
user_16626,Apple,STANDARD,31,RO,0,0
user_11107,Android,STANDARD,33,LT,0,0
user_1775,Apple,STANDARD,19,GB,0,0
user_15840,Apple,STANDARD,24,FR,0,0
user_13257,Android,STANDARD,45,IE,0,0
user_3679,Apple,STANDARD,31,GB,0,0
user_2677,Apple,STANDARD,54,LT,0,0
user_13527,Apple,STANDARD,22,FR,0,0
user_12929,Android,STANDARD,37,ES,0,0
user_15928,Android,STANDARD,59,ES,0,0
user_2126,Apple,STANDARD,22,GB,0,0
user_8585,Android,STANDARD,32,GB,4,0
user_9604,Android,STANDARD,62,PL,1,0
user_12035,Android,STANDARD,30,GB,0,0
user_1279,Apple,STANDARD,32,GB,19,0
user_6188,Android,STANDARD,27,GB,0,0
user_14429,Apple,STANDARD,41,IT,40,0
user_1916,Apple,STANDARD,21,LT,0,0
user_13144,Apple,STANDARD,42,GB,4,0
user_14449,Apple,STANDARD,20,FR,0,0
user_15480,Android,STANDARD,21,NL,1,0
user_8536,Android,STANDARD,37,ES,139,0
user_6151,Apple,STANDARD,24,GB,13,0
user_5283,Apple,STANDARD,42,IE,0,0
user_12573,Android,STANDARD,28,FR,0,0
user_16819,Apple,STANDARD,21,IE,13,0
user_10192,Apple,STANDARD,29,GB,0,0
user_7039,Apple,STANDARD,32,GB,0,0
user_6182,Android,STANDARD,64,GB,0,0
user_6605,Android,STANDARD,39,FR,0,0
user_1895,Android,STANDARD,31,IE,3,0
user_866,Android,STANDARD,32,PL,0,0
user_1995,Apple,STANDARD,60,GB,0,0
user_2562,Apple,STANDARD,34,PL,0,0
user_12871,Android,STANDARD,56,RO,0,0
user_9754,Apple,STANDARD,20,FR,0,0
user_16604,Android,STANDARD,21,PL,0,0
user_1913,Android,STANDARD,30,PL,23,0
user_14078,Android,STANDARD,30,PL,1,0
user_8632,Apple,STANDARD,62,LT,10,0
user_17614,Android,STANDARD,33,PL,3,0
user_6654,Android,STANDARD,34,FR,4,0
user_13123,Android,STANDARD,49,PL,0,0
user_17782,Android,STANDARD,37,MT,162,0
user_8501,Apple,STANDARD,21,PL,0,0
user_6707,Android,STANDARD,25,NL,0,0
user_14778,Android,STANDARD,30,PL,0,0
user_4155,Apple,STANDARD,36,GB,3,0
user_10078,Apple,STANDARD,45,SK,34,0
user_5747,Apple,STANDARD,30,FR,0,0
user_12504,Apple,STANDARD,36,GB,0,0
user_7063,Android,STANDARD,29,GB,5,0
user_474,Apple,STANDARD,36,GB,5,0
user_2190,Apple,STANDARD,29,FR,16,0
user_16004,Apple,STANDARD,27,ES,9,0
user_1111,Android,STANDARD,36,GB,8,0
user_15768,Android,STANDARD,27,DE,1,0
user_5999,Android,STANDARD,49,CH,0,0
user_1162,Apple,STANDARD,31,GB,11,0
user_7455,Apple,STANDARD,27,PT,47,0
user_3505,Android,STANDARD,23,GB,8,0
user_735,Android,STANDARD,32,GB,0,0
user_2065,Android,STANDARD,45,PL,0,0
user_18348,Apple,STANDARD,23,GB,2,0
user_16933,Android,STANDARD,28,RO,9,0
user_1033,Apple,STANDARD,28,GB,2,0
user_4638,Android,STANDARD,29,PL,0,0
user_5249,Apple,STANDARD,28,GB,0,0
user_13006,Android,STANDARD,20,PL,1,0
user_8784,Apple,STANDARD,29,CH,0,0
user_15325,Android,STANDARD,38,GB,0,0
user_10453,Android,STANDARD,41,PL,1,0
user_2849,Android,STANDARD,29,ES,25,0
user_17406,Apple,STANDARD,33,DK,0,0
user_1730,Android,STANDARD,37,GB,0,0
user_145,Apple,STANDARD,39,FR,12,0
user_14203,Android,STANDARD,28,GB,0,0
user_5453,Android,STANDARD,65,IE,3,0
user_9858,Apple,STANDARD,67,IT,0,0
user_6458,Android,STANDARD,45,CZ,0,0
user_12997,Android,STANDARD,53,NL,0,0
user_13676,Android,STANDARD,22,FR,14,0
user_10969,Apple,STANDARD,45,PL,0,0
user_4498,Android,STANDARD,50,FR,7,0
user_5690,Apple,STANDARD,36,GB,0,0
user_2551,Android,STANDARD,31,RO,0,0
user_214,Android,STANDARD,41,GB,1,0
user_151,Android,STANDARD,54,LT,0,0
user_5471,Apple,STANDARD,19,GB,0,0
user_1016,Android,STANDARD,32,IE,5,0
user_3407,Apple,STANDARD,41,CH,0,0
user_2334,Android,STANDARD,42,ES,0,0
user_9548,Apple,STANDARD,49,GB,0,0
user_432,Android,STANDARD,27,GB,1,0
user_5612,Apple,STANDARD,34,GB,0,0
user_1040,Android,STANDARD,32,GB,0,0
user_8317,Apple,STANDARD,54,GB,9,0
user_16797,Apple,STANDARD,24,IE,7,0
user_957,Android,STANDARD,29,NL,0,0
user_12890,Apple,PREMIUM,58,AT,22,0
user_10888,Apple,STANDARD,46,FR,3,0
user_894,Android,STANDARD,71,IE,0,0
user_9502,Apple,STANDARD,57,GR,0,0
user_10733,Android,STANDARD,26,FR,0,0
user_13465,Apple,STANDARD,31,EE,10,0
user_14993,Apple,PREMIUM,40,FR,0,0
user_3568,Android,STANDARD,41,RO,0,0
user_14568,Android,STANDARD,56,IT,21,0
user_15393,Apple,STANDARD,48,GB,32,0
user_6419,Apple,STANDARD,33,GB,0,0
user_3314,Apple,STANDARD,36,FR,0,0
user_3468,Apple,STANDARD,19,FR,0,0
user_8386,Apple,STANDARD,41,GB,5,0
user_14607,Apple,STANDARD,42,FR,0,0
user_2214,Apple,STANDARD,38,ES,0,0
user_6102,Apple,STANDARD,57,IT,11,0
user_14222,Apple,STANDARD,45,DE,0,0
user_1882,Android,STANDARD,38,LT,7,0
user_15417,Android,STANDARD,21,FR,0,0
user_3988,Android,STANDARD,31,GB,0,0
user_18055,Apple,STANDARD,41,ES,13,0
user_12425,Android,STANDARD,30,PL,18,0
user_9758,Android,STANDARD,44,SK,12,0
user_14021,Android,STANDARD,28,GB,0,0
user_4368,Apple,STANDARD,26,PT,166,0
user_10670,Apple,STANDARD,40,GB,0,0
user_14784,Android,STANDARD,28,FR,0,0
user_16246,Android,STANDARD,26,GB,0,0
user_2579,Android,STANDARD,31,PL,0,0
user_10037,Android,STANDARD,66,PL,0,0
user_15903,Android,STANDARD,19,PL,0,0
user_1767,Apple,STANDARD,41,GR,0,0
user_283,Apple,STANDARD,35,ES,0,0
user_5396,Android,STANDARD,32,GR,0,0
user_13167,Apple,STANDARD,29,PL,0,0
user_3604,Apple,STANDARD,40,GB,0,0
user_17746,Apple,STANDARD,26,RO,53,0
user_2114,Android,STANDARD,60,ES,0,0
user_14387,Android,STANDARD,44,CZ,0,0
user_11869,Android,STANDARD,30,FR,0,0
user_8691,Apple,STANDARD,35,FR,0,0
user_15477,Apple,STANDARD,47,LT,75,0
user_17876,Apple,STANDARD,43,PT,23,0
user_16084,Android,STANDARD,50,NL,1,0
user_5686,Apple,STANDARD,41,GB,0,0
user_1838,Apple,STANDARD,30,GB,8,0
user_367,Apple,STANDARD,28,FR,0,0
user_17827,Android,STANDARD,25,GB,12,0
user_8903,Apple,STANDARD,22,GB,0,0
user_4461,Apple,STANDARD,47,FR,0,0
user_5773,Apple,STANDARD,38,PL,0,0
user_15306,Android,STANDARD,27,NO,0,0
user_7074,Android,STANDARD,30,PL,0,0
user_10610,Android,STANDARD,23,FR,0,0
user_2539,Apple,STANDARD,30,GB,0,0
user_12652,Apple,STANDARD,49,IE,0,0
user_899,Android,STANDARD,25,DE,0,0
user_14187,Android,STANDARD,26,CZ,4,0
user_2006,Apple,STANDARD,34,GB,0,0
user_1418,Apple,STANDARD,55,ES,3,0
user_10316,Apple,STANDARD,35,FI,0,0
user_15406,Android,STANDARD,40,ES,0,0
user_16832,Android,STANDARD,22,LV,13,0
user_8810,Android,STANDARD,20,GB,0,0
user_4426,Apple,STANDARD,34,GB,1,0
user_10561,Apple,STANDARD,28,GB,10,0
user_3257,Android,STANDARD,31,GB,2,0
user_14739,Android,PREMIUM,29,GB,1,0
user_1988,Apple,STANDARD,33,ES,36,0
user_328,Apple,STANDARD,36,GB,14,0
user_4662,Android,STANDARD,51,GR,2,0
user_3452,Android,STANDARD,40,PL,0,0
user_14113,Android,STANDARD,26,PL,7,0
user_9730,Apple,STANDARD,39,LT,268,0
user_13752,Apple,STANDARD,30,GB,0,0
user_5732,Apple,STANDARD,29,GB,1,0
user_3873,Apple,STANDARD,27,PL,5,0
user_3632,Apple,STANDARD,30,GB,1,0
user_2460,Apple,STANDARD,40,CH,0,0
user_14399,Apple,STANDARD,24,FR,0,0
user_7561,Android,STANDARD,39,CY,0,0
user_13052,Android,STANDARD,30,FR,0,0
user_2692,Apple,STANDARD,49,FR,0,0
user_18887,Android,STANDARD,63,PT,0,0
user_2240,Apple,STANDARD,50,CY,0,0
user_7245,Apple,STANDARD,22,FR,0,0
user_7932,Apple,STANDARD,23,IE,0,0
user_8569,Android,STANDARD,45,GB,0,0
user_16113,Android,STANDARD,26,GB,0,0
user_12208,Apple,STANDARD,41,RO,0,0
user_7580,Android,STANDARD,42,GB,24,0
user_18885,Apple,STANDARD,43,CY,0,0
user_5546,Apple,STANDARD,57,HU,0,0
user_3856,Android,STANDARD,24,BE,0,0
user_14126,Apple,STANDARD,20,GB,24,0
user_8953,Android,STANDARD,24,DE,0,0
user_5222,Apple,STANDARD,37,GB,0,0
user_6111,Android,STANDARD,37,BE,0,0
user_18129,Apple,STANDARD,39,IE,19,0
user_10210,Android,STANDARD,40,PL,2,0
user_4582,Apple,STANDARD,45,GB,0,0
user_8461,Apple,STANDARD,24,GB,8,0
user_12423,Apple,STANDARD,36,PL,0,0
user_1894,Apple,STANDARD,32,FR,5,0
user_10812,Android,STANDARD,31,ES,0,0
user_7737,Android,STANDARD,61,GB,0,0
user_6399,Apple,STANDARD,50,CH,14,0
user_14171,Apple,STANDARD,38,GB,2,0
user_16677,Android,STANDARD,60,ES,3,0
user_17842,Apple,STANDARD,19,GB,0,0
user_13838,Android,STANDARD,34,FR,0,0
user_10515,Android,STANDARD,25,GB,0,0
user_1109,Android,STANDARD,32,GB,1,0
user_14875,Apple,STANDARD,26,SE,3,0
user_835,Android,STANDARD,29,GB,13,0
user_3638,Android,STANDARD,68,FR,6,0
user_11854,Android,STANDARD,36,PT,0,0
user_6953,Android,STANDARD,49,PT,7,0
user_15131,Android,STANDARD,49,FI,8,0
user_14482,Apple,STANDARD,24,AT,1,0
user_3134,Apple,STANDARD,37,GB,3,0
user_1855,Android,STANDARD,30,BG,5,0
user_18888,Android,STANDARD,59,MT,42,0
user_8444,Android,STANDARD,44,GB,0,0
user_4088,Android,STANDARD,27,FR,9,0
user_5303,Apple,STANDARD,24,GB,0,0
user_17169,Android,STANDARD,36,IE,2,0
user_1710,Apple,STANDARD,47,ES,0,0
user_12934,Apple,STANDARD,29,FR,7,0
user_7329,Android,STANDARD,56,ES,0,0
user_13148,Apple,STANDARD,20,GB,2,0
user_17317,Android,STANDARD,38,MT,32,0
user_17129,Android,STANDARD,58,IT,0,0
user_16142,Android,STANDARD,19,FR,0,0
user_1616,Android,STANDARD,42,GB,0,0
user_19038,Android,STANDARD,25,MT,0,0
user_7573,Android,STANDARD,23,IE,9,0
user_11151,Android,STANDARD,32,GB,1,0
user_9091,Android,STANDARD,20,LT,18,0
user_6315,Apple,STANDARD,30,ES,0,0
user_7634,Apple,STANDARD,35,GB,45,0
user_10003,Apple,STANDARD,23,ES,0,0
user_823,Apple,STANDARD,20,SI,0,0
user_14844,Apple,STANDARD,32,GB,20,0
user_18588,Android,STANDARD,62,PL,0,0
user_18111,Apple,STANDARD,24,FR,0,0
user_784,Android,STANDARD,30,PL,0,0
user_14497,Apple,STANDARD,26,GB,0,0
user_7820,Android,STANDARD,35,GB,0,0
user_17507,Apple,STANDARD,50,FR,0,0
user_14326,Android,STANDARD,32,PL,0,0
user_832,Apple,STANDARD,27,ES,6,0
user_15880,Apple,STANDARD,40,GB,7,0
user_3761,Android,STANDARD,49,GB,0,0
user_18057,Apple,STANDARD,45,IT,15,0
user_5073,Apple,STANDARD,28,GB,7,0
user_11104,Apple,STANDARD,58,GB,0,0
user_11771,Apple,STANDARD,52,FR,0,0
user_1663,Apple,STANDARD,46,GB,0,0
user_4021,Android,STANDARD,22,GB,0,0
user_12364,Android,STANDARD,45,GB,0,0
user_10428,Android,STANDARD,60,GB,8,0
user_2618,Android,STANDARD,46,PL,0,0
user_17714,Android,STANDARD,45,PT,125,0
user_18208,Android,STANDARD,31,PT,0,0
user_8547,Apple,STANDARD,42,GB,2,0
user_4236,Apple,STANDARD,46,HU,11,0
user_492,Android,STANDARD,26,LT,0,0
user_3703,Apple,STANDARD,30,NL,0,0
user_7706,Android,STANDARD,31,PL,19,0
user_15797,Apple,STANDARD,22,ES,14,0
user_3234,Android,STANDARD,43,HU,2,0
user_3489,Android,STANDARD,43,PL,15,0
user_12098,Android,STANDARD,30,GB,95,0
user_8742,Android,STANDARD,28,GB,0,0
user_13051,Apple,STANDARD,29,GB,0,0
user_5034,Apple,STANDARD,27,GB,8,0
user_12164,Apple,STANDARD,41,GB,7,0
user_5112,Android,STANDARD,36,LV,20,0
user_10935,Android,STANDARD,35,FR,6,0
user_14851,Android,STANDARD,23,PL,0,0
user_13610,Apple,STANDARD,32,GB,0,0
user_13796,Android,STANDARD,27,GB,0,0
user_10217,Apple,STANDARD,59,FR,0,0
user_16441,Android,STANDARD,28,ES,2,0
user_6361,Android,STANDARD,55,GB,0,0
user_12175,Android,STANDARD,32,GB,0,0
user_769,Apple,STANDARD,37,RO,66,0
user_6127,Apple,STANDARD,31,LT,164,0
user_1813,Android,STANDARD,39,GB,21,0
user_571,Apple,STANDARD,30,PT,0,0
user_198,Android,STANDARD,38,HR,0,0
user_13406,Apple,STANDARD,32,FR,9,0
user_17150,Android,STANDARD,21,GB,11,0
user_17448,Android,STANDARD,50,LT,19,0
user_12590,Android,STANDARD,33,GB,0,0
user_2206,Android,STANDARD,29,PL,0,0
user_10345,Android,STANDARD,32,PL,0,0
user_16328,Android,STANDARD,41,MT,28,0
user_3556,Android,STANDARD,32,PT,0,0
user_17668,Android,STANDARD,27,GB,0,0
user_16590,Apple,STANDARD,48,GB,0,0
user_17363,Apple,STANDARD,46,GB,0,0
user_14373,Android,STANDARD,29,PL,11,0
user_18921,Android,STANDARD,67,IT,8,0
user_15909,Apple,STANDARD,51,PL,3,0
user_15241,Android,STANDARD,48,PL,0,0
user_5811,Android,STANDARD,70,PL,0,0
user_3681,Android,STANDARD,46,ES,0,0
user_10553,Android,STANDARD,19,GB,0,0
user_9481,Android,STANDARD,21,PL,0,0
user_2863,Apple,STANDARD,27,GB,0,0
user_16826,Android,STANDARD,33,DE,0,0
user_14662,Apple,STANDARD,31,GB,0,0
user_6777,Apple,STANDARD,22,GB,0,0
user_7380,Apple,STANDARD,27,GB,14,0
user_1787,Apple,STANDARD,50,GB,1,0
user_10265,Apple,STANDARD,48,GB,5,0
user_1906,Android,STANDARD,27,GB,4,0
user_12784,Android,STANDARD,43,NO,15,0
user_983,Apple,STANDARD,33,GB,0,0
user_19398,Android,STANDARD,65,PL,2,0
user_596,Android,STANDARD,20,FR,2,0
user_733,Apple,STANDARD,28,PT,41,0
user_1541,Android,STANDARD,43,PL,0,0
user_17749,Apple,STANDARD,21,LV,12,0
user_17120,Apple,STANDARD,21,GB,1,0
user_12354,Apple,STANDARD,70,PT,0,0
user_16614,Android,STANDARD,21,GR,6,0
user_6968,Apple,STANDARD,37,GB,0,0
user_33,Android,STANDARD,26,CH,9,0
user_3022,Android,STANDARD,30,FR,4,0
user_11428,Android,STANDARD,25,PL,4,0
user_459,Apple,STANDARD,30,GB,0,0
user_14125,Android,STANDARD,26,FR,22,0
user_2538,Android,STANDARD,62,ES,0,0
user_3876,Apple,STANDARD,21,GB,0,0
user_4035,Apple,STANDARD,30,FR,21,0
user_14041,Apple,STANDARD,26,FR,7,0
user_4917,Apple,STANDARD,29,GB,0,0
user_5407,Android,STANDARD,21,FR,0,0
user_13264,Android,STANDARD,27,PT,0,0
user_14235,Android,STANDARD,29,FR,0,0
user_3675,Android,STANDARD,23,GB,0,0
user_12527,Apple,STANDARD,28,GB,0,0
user_10945,Apple,STANDARD,24,PL,5,0
user_4858,Apple,STANDARD,24,DE,0,0
user_13190,Apple,STANDARD,23,FR,21,0
user_4902,Apple,STANDARD,21,IE,0,0
user_15289,Apple,STANDARD,50,GB,198,0
user_13804,Apple,STANDARD,24,PL,0,0
user_12540,Android,STANDARD,66,GB,0,0
user_4750,Android,STANDARD,32,FR,0,0
user_9723,Android,STANDARD,35,GB,0,0
user_15433,Apple,STANDARD,28,GB,0,0
user_16988,Android,STANDARD,44,IE,3,0
user_2681,Apple,STANDARD,30,PL,0,0
user_13627,Android,STANDARD,47,GB,0,0
user_18998,Apple,STANDARD,32,PL,0,0
user_11020,Apple,STANDARD,58,GB,31,0
user_6064,Apple,STANDARD,27,GB,0,0
user_8,Android,STANDARD,38,GB,0,0
user_3209,Apple,STANDARD,21,LT,24,0
user_269,Apple,STANDARD,40,LT,28,0
user_645,Android,STANDARD,29,LV,187,0
user_9033,Apple,STANDARD,49,GB,0,0
user_9423,Apple,STANDARD,44,GB,0,0
user_3147,Android,STANDARD,40,GB,1,0
user_18033,Android,STANDARD,35,CZ,0,0
user_12097,Apple,STANDARD,22,GB,14,0
user_1752,Android,STANDARD,29,LV,10,0
user_2149,Apple,STANDARD,24,GB,0,0
user_16228,Apple,STANDARD,45,SE,1,0
user_17462,Apple,STANDARD,23,GB,0,0
user_585,Apple,STANDARD,34,SI,0,0
user_11502,Apple,STANDARD,58,FR,4,0
user_17571,Apple,STANDARD,51,LV,13,0
user_18404,Android,STANDARD,31,LT,11,0
user_10825,Apple,STANDARD,40,PT,91,0
user_8562,Android,STANDARD,27,PL,35,0
user_1690,Apple,STANDARD,20,GB,1,0
user_18332,Apple,STANDARD,26,CZ,0,0
user_10860,Apple,STANDARD,36,GB,0,0
user_15062,Apple,STANDARD,27,GB,0,0
user_13590,Apple,STANDARD,33,DE,0,0
user_6199,Android,STANDARD,36,GB,28,0
user_6190,Android,STANDARD,36,GB,0,0
user_6138,Android,STANDARD,37,GB,0,0
user_7023,Apple,STANDARD,49,AT,4,0
user_7486,Android,STANDARD,27,GB,0,0
user_46,Apple,STANDARD,36,FR,0,0
user_923,Android,STANDARD,34,BG,0,0
user_13314,Android,STANDARD,27,IT,60,0
user_4834,Android,STANDARD,34,GB,0,0
user_7259,Apple,STANDARD,45,PL,0,0
user_8474,Android,STANDARD,32,PL,0,0
user_12836,Android,STANDARD,32,PT,0,0
user_13194,Apple,STANDARD,44,GB,0,0
user_10493,Android,STANDARD,25,ES,3,0
user_15396,Apple,STANDARD,22,FR,0,0
user_15394,Android,STANDARD,38,GR,10,0
user_3009,Apple,STANDARD,30,GB,0,0
user_5609,Apple,STANDARD,43,FR,10,0
user_16818,Apple,STANDARD,34,GB,28,0
user_14735,Apple,PREMIUM,40,RO,177,0
user_939,Android,STANDARD,24,GB,0,0
user_13901,Apple,STANDARD,44,FR,0,0
user_4449,Android,STANDARD,65,GB,0,0
user_3003,Apple,STANDARD,35,HU,0,0
user_16960,Apple,STANDARD,19,LV,0,0
user_6898,Apple,STANDARD,29,PL,0,0
user_12167,Android,STANDARD,32,PL,0,0
user_11023,Apple,STANDARD,35,FR,0,0
user_13082,Apple,STANDARD,24,PL,4,0
user_17017,Apple,STANDARD,44,FR,0,0
user_14204,Apple,STANDARD,21,GB,0,0
user_13781,Apple,STANDARD,51,DE,0,0
user_10629,Apple,STANDARD,37,NL,0,0
user_4623,Apple,STANDARD,36,IE,0,0
user_1367,Android,STANDARD,31,LT,0,0
user_13560,Android,STANDARD,36,ES,0,0
user_2250,Apple,STANDARD,58,GB,18,0
user_11354,Apple,STANDARD,33,GB,8,0
user_17534,Apple,STANDARD,27,GB,0,0
user_4711,Apple,STANDARD,36,GB,4,0
user_6704,Apple,STANDARD,47,GB,0,0
user_14642,Android,STANDARD,38,GB,15,0
user_7040,Android,STANDARD,25,PL,6,0
user_14978,Apple,STANDARD,22,GB,0,0
user_6265,Apple,STANDARD,29,LT,0,0
user_6309,Android,STANDARD,41,PL,0,0
user_844,Apple,STANDARD,20,IE,7,0
user_4887,Android,STANDARD,41,GB,1,0
user_17221,Android,STANDARD,30,FR,0,0
user_12241,Android,STANDARD,31,PL,3,0
user_482,Apple,STANDARD,40,GB,0,0
user_1851,Android,STANDARD,42,GB,4,0
user_1282,Apple,STANDARD,68,CZ,1,0
user_3506,Apple,STANDARD,26,GB,3,0
user_13344,Android,STANDARD,36,PL,1,0
user_11574,Apple,STANDARD,69,FR,6,0
user_13790,Apple,STANDARD,33,GB,0,0
user_462,Android,STANDARD,33,FR,0,0
user_1972,Android,STANDARD,56,BE,7,0
user_11103,Apple,STANDARD,30,CZ,22,0
user_830,Apple,STANDARD,38,SE,0,0
user_9877,Apple,STANDARD,49,GB,0,0
user_15143,Android,PREMIUM,61,BE,0,0
user_3790,Android,STANDARD,73,GB,24,0
user_1468,Apple,STANDARD,28,FR,0,0
user_17796,Android,STANDARD,44,BE,0,0
user_9591,Apple,STANDARD,36,CZ,0,0
user_7811,Apple,STANDARD,34,GB,0,0
user_18571,Apple,STANDARD,33,DE,0,0
user_2837,Android,STANDARD,39,RO,0,0
user_17639,Apple,STANDARD,56,GB,84,0
user_11573,Apple,STANDARD,31,SE,1,0
user_2015,Apple,STANDARD,37,ES,10,0
user_15520,Apple,STANDARD,19,IT,4,0
user_12483,Android,STANDARD,26,ES,0,0
user_9503,Android,STANDARD,20,IE,0,0
user_7660,Apple,STANDARD,39,SE,0,0
user_13755,Apple,STANDARD,32,GB,0,0
user_18561,Android,STANDARD,35,GB,16,0
user_3220,Android,STANDARD,34,PL,9,0
user_17815,Android,STANDARD,55,BE,1,0
user_11820,Android,STANDARD,29,GB,0,0
user_19380,Android,STANDARD,26,PL,2,0
user_9419,Apple,STANDARD,37,GB,0,0
user_17473,Android,STANDARD,27,PL,0,0
user_5229,Android,STANDARD,49,FR,3,0
user_8375,Apple,STANDARD,27,GB,0,0
user_9122,Apple,STANDARD,45,RO,0,0
user_17515,Android,STANDARD,33,FR,5,0
user_6986,Android,STANDARD,28,GB,4,0
user_12177,Android,STANDARD,49,BG,2,0
user_13253,Apple,STANDARD,30,PT,5,0
user_3420,Android,STANDARD,25,GB,10,0
user_6867,Apple,STANDARD,34,CH,0,0
user_13380,Android,STANDARD,49,GB,4,0
user_6776,Apple,STANDARD,26,GB,0,0
user_6250,Apple,STANDARD,33,GB,30,0
user_6608,Apple,STANDARD,22,GB,0,0
user_8198,Android,STANDARD,35,GB,3,0
user_17921,Apple,STANDARD,34,LT,116,0
user_5878,Android,STANDARD,43,FI,0,0
user_7458,Apple,STANDARD,27,GB,0,0
user_16278,Apple,STANDARD,24,FR,73,0
user_5988,Android,STANDARD,29,PL,0,0
user_13922,Apple,STANDARD,41,GB,0,0
user_15450,Android,STANDARD,59,GB,0,0
user_6472,Apple,STANDARD,37,GB,0,0
user_12560,Android,STANDARD,64,GB,4,0
user_13089,Apple,STANDARD,24,IE,0,0
user_19111,Android,STANDARD,22,PL,1,0
user_882,Android,STANDARD,30,GB,0,0
user_8265,Apple,STANDARD,38,CH,0,0
user_11587,Android,STANDARD,30,FR,6,0
user_12105,Apple,STANDARD,26,GB,0,0
user_3789,Apple,STANDARD,19,GB,0,0
user_12074,Android,STANDARD,31,FR,0,0
user_101,Apple,STANDARD,38,CH,0,0
user_6987,Apple,STANDARD,44,NL,27,0
user_3601,Android,STANDARD,22,ES,0,0
user_770,Apple,STANDARD,43,GB,0,0
user_16576,Apple,STANDARD,27,GB,10,0
user_17003,Apple,STANDARD,24,GB,0,0
user_10828,Android,STANDARD,23,PL,1,0
user_3645,Android,STANDARD,26,GR,0,0
user_17806,Apple,STANDARD,33,LT,171,0
user_5654,Android,STANDARD,52,FR,0,0
user_13580,Apple,STANDARD,38,GB,11,0
user_4683,Android,STANDARD,43,PT,0,0
user_14769,Android,STANDARD,57,SE,3,0
user_8050,Apple,STANDARD,72,DE,0,0
user_15397,Apple,STANDARD,37,PT,0,0
